transaction_id,account_id,transaction_type,amount,transaction_date
14396,5505,Transfer,44000,2026-07-30
14397,5390,Transfer,97500,2026-07-30
14398,6145,Deposit,100000,2026-07-30
14399,6411,Withdrawal,52000,2026-07-30
14400,5251,Withdrawal,40500,2026-07-30
14401,6474,Withdrawal,58000,2026-07-30
14402,5865,Deposit,75000,2026-07-30
14403,5644,Deposit,66000,2026-07-30
14404,5075,Withdrawal,95000,2026-07-30
14405,6195,Deposit,47000,2026-07-30
14406,5853,Withdrawal,10000,2026-07-30
14407,5540,Withdrawal,88500,2026-07-30
14408,6156,Deposit,6500,2026-07-30
14409,5617,Transfer,8000,2026-07-30
14410,5555,Deposit,65500,2026-07-30
14411,5044,Withdrawal,85000,2026-07-30
14412,5462,Withdrawal,17500,2026-07-30
14413,5743,Transfer,36000,2026-07-30
14414,5467,Transfer,42000,2026-07-30
14415,6460,Withdrawal,22000,2026-07-30
14416,5256,Withdrawal,3000,2026-07-30
14417,6452,Withdrawal,99500,2026-07-30
14418,6243,Deposit,36500,2026-07-30
14419,5895,Withdrawal,16000,2026-07-30
14420,5302,Withdrawal,52500,2026-07-30
14421,6149,Deposit,13000,2026-07-30
14422,6491,Transfer,36000,2026-07-30
14423,6488,Withdrawal,53000,2026-07-30
14424,6488,Transfer,95500,2026-07-30
14425,5863,Transfer,57000,2026-07-30
14426,5877,Withdrawal,98000,2026-07-30
14427,5685,Transfer,85000,2026-07-30
14428,5976,Transfer,25000,2026-07-30
14429,6402,Withdrawal,96500,2026-07-30
14430,6134,Deposit,59000,2026-07-30
14431,5151,Transfer,88000,2026-07-30
14432,6142,Withdrawal,26500,2026-07-30
14433,6252,Transfer,28500,2026-07-30
14434,6027,Deposit,97000,2026-07-30
14435,6315,Withdrawal,93000,2026-07-30
14436,6297,Deposit,11000,2026-07-30
14437,5106,Transfer,5500,2026-07-30
14438,6421,Withdrawal,74000,2026-07-30
14439,6308,Withdrawal,7500,2026-07-30
14440,5631,Withdrawal,60000,2026-07-30
14441,5455,Deposit,63500,2026-07-30
14442,5098,Transfer,77000,2026-07-30
14443,5172,Transfer,50000,2026-07-30
14444,5698,Deposit,62000,2026-07-30
14445,5233,Withdrawal,64500,2026-07-30
14446,6079,Transfer,58500,2026-07-30
14447,5670,Deposit,72500,2026-07-30
14448,5669,Withdrawal,83500,2026-07-30
14449,5906,Deposit,66000,2026-07-30
14450,5508,Deposit,24000,2026-07-30
14451,6054,Transfer,72500,2026-07-30
14452,6319,Withdrawal,54500,2026-07-30
14453,6306,Withdrawal,1000,2026-07-30
14454,6427,Transfer,87000,2026-07-30
14455,6317,Transfer,74500,2026-07-30
14456,5300,Withdrawal,9500,2026-07-30
14457,5663,Deposit,95000,2026-07-30
14458,5294,Deposit,57500,2026-07-30
14459,5499,Transfer,55500,2026-07-30
14460,5313,Deposit,94500,2026-07-30
14461,6070,Deposit,78000,2026-07-30
14462,6117,Withdrawal,88500,2026-07-30
14463,5754,Transfer,55000,2026-07-30
14464,5446,Transfer,4000,2026-07-30
14465,5496,Withdrawal,32000,2026-07-30
14466,5131,Withdrawal,11500,2026-07-30
14467,6215,Transfer,36500,2026-07-30
14468,5144,Withdrawal,10000,2026-07-30
14469,6111,Deposit,81500,2026-07-30
14470,5856,Transfer,86500,2026-07-30
14471,5106,Withdrawal,100000,2026-07-30
14472,5951,Deposit,38000,2026-07-30
14473,5558,Transfer,13500,2026-07-30
14474,5344,Transfer,36500,2026-07-30
14475,6338,Transfer,11000,2026-07-30
14476,5632,Withdrawal,52000,2026-07-30
14477,6051,Deposit,94500,2026-07-30
14478,5143,Deposit,70000,2026-07-30
14479,5607,Withdrawal,15000,2026-07-30
14480,5234,Deposit,68500,2026-07-30
14481,5906,Transfer,65000,2026-07-30
14482,5537,Transfer,33000,2026-07-30
14483,6316,Transfer,82000,2026-07-30
14484,5447,Deposit,20000,2026-07-30
14485,5735,Withdrawal,47500,2026-07-30
14486,6140,Deposit,50000,2026-07-30
14487,6164,Transfer,4000,2026-07-30
14488,5249,Transfer,55500,2026-07-30
14489,5102,Transfer,26500,2026-07-30
14490,5628,Transfer,18500,2026-07-30
14491,5314,Transfer,8000,2026-07-30
14492,5639,Withdrawal,4500,2026-07-30
14493,5202,Transfer,1000,2026-07-30
14494,5834,Deposit,55500,2026-07-30
14495,6301,Transfer,28500,2026-07-30
14496,6000,Withdrawal,1000,2026-07-30
14497,5871,Deposit,17000,2026-07-30
14498,5354,Withdrawal,8000,2026-07-30
14499,5011,Withdrawal,94000,2026-07-30
14500,6049,Withdrawal,38000,2026-07-30
14501,6400,Transfer,30500,2026-07-30
14502,5592,Withdrawal,59000,2026-07-30
14503,6216,Withdrawal,26000,2026-07-30
14504,6267,Transfer,58000,2026-07-30
14505,6047,Withdrawal,31500,2026-07-30
14506,6228,Withdrawal,37000,2026-07-30
14507,5806,Withdrawal,27000,2026-07-30
14508,5594,Withdrawal,63000,2026-07-30
14509,5530,Withdrawal,45500,2026-07-30
14510,5483,Withdrawal,98500,2026-07-30
14511,5084,Transfer,15500,2026-07-30
14512,5504,Transfer,46000,2026-07-30
14513,5520,Withdrawal,32000,2026-07-30
14514,5787,Transfer,65000,2026-07-30
14515,6106,Transfer,13500,2026-07-30
14516,5349,Transfer,25000,2026-07-30
14517,5118,Deposit,8500,2026-07-30
14518,6048,Deposit,45500,2026-07-30
14519,5508,Deposit,82500,2026-07-30
14520,5435,Transfer,28500,2026-07-30
14521,5986,Deposit,85500,2026-07-30
14522,6317,Transfer,13000,2026-07-30
14523,5158,Transfer,81500,2026-07-30
14524,5719,Withdrawal,43500,2026-07-30
14525,5409,Deposit,15500,2026-07-30
14526,5267,Withdrawal,33500,2026-07-30
14527,5237,Deposit,80500,2026-07-30
14528,5271,Transfer,15500,2026-07-30
14529,6481,Transfer,84000,2026-07-30
14530,5640,Transfer,83500,2026-07-30
14531,6082,Deposit,52000,2026-07-30
14532,6184,Transfer,77500,2026-07-30
14533,5854,Withdrawal,8500,2026-07-30
14534,5973,Withdrawal,70000,2026-07-30
14535,6142,Deposit,66500,2026-07-30
14536,5929,Withdrawal,52500,2026-07-30
14537,5759,Deposit,4000,2026-07-30
14538,5047,Transfer,30000,2026-07-30
14539,6122,Deposit,12500,2026-07-30
14540,6105,Transfer,15000,2026-07-30
14541,5758,Transfer,63500,2026-07-30
14542,5960,Deposit,45000,2026-07-30
14543,5553,Transfer,30000,2026-07-30
14544,5151,Transfer,52500,2026-07-30
14545,6121,Withdrawal,83000,2026-07-30
14546,5417,Deposit,89000,2026-07-30
14547,6311,Transfer,39000,2026-07-30
14548,5412,Transfer,18000,2026-07-30
14549,6408,Deposit,82500,2026-07-30
14550,6386,Transfer,78000,2026-07-30
14551,5429,Transfer,58500,2026-07-30
14552,6011,Deposit,99500,2026-07-30
14553,6491,Transfer,74500,2026-07-30
14554,6091,Withdrawal,22000,2026-07-30
14555,5675,Deposit,65000,2026-07-30
14556,5896,Deposit,18500,2026-07-30
14557,6267,Withdrawal,51000,2026-07-30
14558,6478,Withdrawal,23000,2026-07-30
14559,5803,Deposit,64500,2026-07-30
14560,6478,Transfer,27500,2026-07-30
14561,6013,Deposit,9000,2026-07-30
14562,6055,Withdrawal,6500,2026-07-30
14563,5032,Deposit,22500,2026-07-30
14564,5788,Deposit,63000,2026-07-30
14565,6283,Deposit,92500,2026-07-30
14566,5506,Transfer,72000,2026-07-30
14567,5179,Deposit,48500,2026-07-30
14568,6115,Withdrawal,44000,2026-07-30
14569,5860,Withdrawal,67500,2026-07-30
14570,6291,Deposit,15500,2026-07-30
14571,5777,Transfer,88500,2026-07-30
14572,5116,Deposit,95000,2026-07-30
14573,5563,Deposit,86000,2026-07-30
14574,6469,Transfer,76000,2026-07-30
14575,6123,Withdrawal,43000,2026-07-30
14576,5612,Withdrawal,37000,2026-07-30
14577,5473,Deposit,34000,2026-07-30
14578,6147,Withdrawal,2000,2026-07-30
14579,5230,Deposit,23000,2026-07-30
14580,5576,Withdrawal,50000,2026-07-30
14581,5575,Transfer,26500,2026-07-30
14582,6119,Deposit,4000,2026-07-30
14583,5887,Withdrawal,84500,2026-07-30
14584,5411,Deposit,51000,2026-07-30
14585,6483,Withdrawal,45000,2026-07-30
14586,5880,Withdrawal,13500,2026-07-30
14587,6405,Deposit,76500,2026-07-30
14588,6012,Deposit,98500,2026-07-30
14589,5080,Transfer,84500,2026-07-30
14590,5355,Deposit,64000,2026-07-30
14591,5432,Transfer,94500,2026-07-30
14592,5245,Withdrawal,15000,2026-07-30
14593,6032,Deposit,83000,2026-07-30
14594,5051,Deposit,12000,2026-07-30
14595,6413,Transfer,42500,2026-07-30
14596,5132,Withdrawal,92000,2026-07-30
14597,6417,Withdrawal,71000,2026-07-30
14598,5808,Withdrawal,41000,2026-07-30
14599,5468,Deposit,33500,2026-07-30
14600,6302,Withdrawal,21000,2026-07-30
14601,5138,Withdrawal,84500,2026-07-30
14602,5865,Deposit,72500,2026-07-30
14603,6221,Withdrawal,19000,2026-07-30
14604,5020,Withdrawal,27000,2026-07-30
14605,5792,Deposit,16000,2026-07-30
14606,5071,Deposit,13000,2026-07-30
14607,6108,Withdrawal,50000,2026-07-30
14608,6152,Deposit,96500,2026-07-30
14609,5995,Withdrawal,19500,2026-07-30
14610,5946,Deposit,57500,2026-07-30
14611,5624,Transfer,79000,2026-07-30
14612,5633,Withdrawal,42500,2026-07-30
14613,5281,Withdrawal,91000,2026-07-30
14614,6409,Transfer,34000,2026-07-30
14615,6314,Withdrawal,58500,2026-07-30
14616,6428,Deposit,64000,2026-07-30
14617,6100,Withdrawal,76500,2026-07-30
14618,5167,Transfer,60000,2026-07-30
14619,5997,Withdrawal,15000,2026-07-30
14620,6478,Withdrawal,66000,2026-07-30
14621,6329,Deposit,71000,2026-07-30
14622,5742,Transfer,74000,2026-07-30
14623,5027,Withdrawal,4500,2026-07-30
14624,5501,Transfer,74500,2026-07-30
14625,6056,Withdrawal,79000,2026-07-30
14626,5691,Transfer,96000,2026-07-30
14627,5045,Withdrawal,49500,2026-07-30
14628,6371,Transfer,9500,2026-07-30
14629,6147,Withdrawal,58500,2026-07-30
14630,6196,Withdrawal,42000,2026-07-30
14631,5920,Transfer,55500,2026-07-30
14632,6070,Deposit,87500,2026-07-30
14633,6476,Transfer,71500,2026-07-30
14634,6361,Withdrawal,24000,2026-07-30
14635,5449,Withdrawal,84000,2026-07-30
14636,5094,Withdrawal,48500,2026-07-30
14637,5478,Transfer,75000,2026-07-30
14638,5541,Transfer,60500,2026-07-30
14639,5380,Transfer,4000,2026-07-30
14640,5935,Transfer,28000,2026-07-30
14641,5074,Transfer,36500,2026-07-30
14642,6380,Deposit,46500,2026-07-30
14643,6017,Transfer,45500,2026-07-30
14644,5003,Transfer,30500,2026-07-30
14645,5152,Transfer,61000,2026-07-30
14646,6428,Withdrawal,65000,2026-07-30
14647,5682,Transfer,76000,2026-07-30
14648,5664,Deposit,33000,2026-07-30
14649,5779,Deposit,16500,2026-07-30
14650,6329,Transfer,97500,2026-07-30
14651,6287,Withdrawal,20000,2026-07-30
14652,5436,Withdrawal,39000,2026-07-30
14653,6323,Transfer,59000,2026-07-30
14654,6152,Transfer,17500,2026-07-30
14655,6390,Deposit,3000,2026-07-30
14656,5784,Deposit,42500,2026-07-30
14657,5403,Deposit,95500,2026-07-30
14658,5544,Transfer,13500,2026-07-30
14659,6498,Transfer,13500,2026-07-30
14660,6178,Deposit,99000,2026-07-30
14661,5301,Withdrawal,67000,2026-07-30
14662,5404,Withdrawal,52000,2026-07-30
14663,6416,Withdrawal,3000,2026-07-30
14664,5024,Withdrawal,65000,2026-07-30
14665,5875,Withdrawal,42000,2026-07-30
14666,5721,Deposit,37500,2026-07-30
14667,5677,Withdrawal,59500,2026-07-30
14668,6446,Transfer,95500,2026-07-30
14669,5521,Withdrawal,2000,2026-07-30
14670,6045,Transfer,94000,2026-07-30
14671,5091,Deposit,72000,2026-07-30
14672,5956,Withdrawal,16000,2026-07-30
14673,5349,Withdrawal,99000,2026-07-30
14674,5720,Withdrawal,15000,2026-07-30
14675,5597,Transfer,52000,2026-07-30
14676,5927,Withdrawal,500,2026-07-30
14677,6368,Transfer,80000,2026-07-30
14678,5433,Transfer,90500,2026-07-30
14679,5909,Transfer,34000,2026-07-30
14680,6265,Withdrawal,67000,2026-07-30
14681,5166,Transfer,37000,2026-07-30
14682,5593,Deposit,10500,2026-07-30
14683,5070,Deposit,71000,2026-07-30
14684,6378,Deposit,48500,2026-07-30
14685,6045,Transfer,28000,2026-07-30
14686,5248,Withdrawal,4000,2026-07-30
14687,5460,Transfer,3500,2026-07-30
14688,5790,Transfer,99500,2026-07-30
14689,5795,Deposit,43500,2026-07-30
14690,6107,Withdrawal,33000,2026-07-30
14691,6485,Withdrawal,24500,2026-07-30
14692,6013,Deposit,90000,2026-07-30
14693,5539,Transfer,98000,2026-07-30
14694,5692,Deposit,58500,2026-07-30
14695,5246,Deposit,1000,2026-07-30
14696,5099,Deposit,19500,2026-07-30
14697,6388,Withdrawal,28000,2026-07-30
14698,5290,Transfer,10000,2026-07-30
14699,5762,Deposit,85500,2026-07-30
14700,5601,Deposit,7000,2026-07-30
14701,5574,Withdrawal,63000,2026-07-30
14702,5345,Withdrawal,65000,2026-07-30
14703,6348,Transfer,59500,2026-07-30
14704,5614,Transfer,13000,2026-07-30
14705,5501,Withdrawal,58000,2026-07-30
14706,6065,Withdrawal,71500,2026-07-30
14707,6355,Transfer,85000,2026-07-30
14708,5929,Transfer,87000,2026-07-30
14709,5812,Transfer,81000,2026-07-30
14710,5743,Withdrawal,12500,2026-07-30
14711,5886,Transfer,6000,2026-07-30
14712,6328,Deposit,64000,2026-07-30
14713,5167,Transfer,94500,2026-07-30
14714,5664,Transfer,66500,2026-07-30
14715,5648,Withdrawal,89500,2026-07-30
14716,5027,Withdrawal,17500,2026-07-30
14717,6459,Deposit,31500,2026-07-30
14718,6177,Withdrawal,32500,2026-07-30
14719,5581,Deposit,27000,2026-07-30
14720,6231,Deposit,93500,2026-07-30
14721,6247,Transfer,5500,2026-07-30
14722,5988,Withdrawal,4500,2026-07-30
14723,6309,Transfer,91000,2026-07-30
14724,5876,Withdrawal,38500,2026-07-30
14725,6376,Transfer,71500,2026-07-30
14726,6167,Deposit,35500,2026-07-30
14727,5856,Withdrawal,40000,2026-07-30
14728,6037,Deposit,46000,2026-07-30
14729,5635,Withdrawal,74000,2026-07-30
14730,5006,Withdrawal,82500,2026-07-30
14731,5488,Withdrawal,46500,2026-07-30
14732,5135,Deposit,32000,2026-07-30
14733,5902,Deposit,10000,2026-07-30
14734,5656,Transfer,60000,2026-07-30
14735,5371,Transfer,93500,2026-07-30
14736,5962,Withdrawal,16000,2026-07-30
14737,5941,Transfer,59500,2026-07-30
14738,6462,Withdrawal,17500,2026-07-30
14739,5574,Deposit,45500,2026-07-30
14740,6056,Deposit,36000,2026-07-30
14741,5889,Withdrawal,84000,2026-07-30
14742,5510,Deposit,14000,2026-07-30
14743,5896,Transfer,68500,2026-07-30
14744,6417,Withdrawal,28500,2026-07-30
14745,5041,Deposit,19500,2026-07-30
14746,6105,Withdrawal,4000,2026-07-30
14747,6066,Deposit,62500,2026-07-30
14748,6401,Withdrawal,88000,2026-07-30
14749,5708,Deposit,35000,2026-07-30
14750,5810,Deposit,32500,2026-07-30
14751,5646,Transfer,98000,2026-07-30
14752,6252,Transfer,53000,2026-07-30
14753,5010,Transfer,62500,2026-07-30
14754,6385,Withdrawal,83000,2026-07-30
14755,5512,Withdrawal,66500,2026-07-30
14756,5319,Deposit,3500,2026-07-30
14757,6111,Withdrawal,90000,2026-07-30
14758,5749,Withdrawal,69500,2026-07-30
14759,5559,Transfer,45000,2026-07-30
14760,5201,Transfer,66500,2026-07-30
14761,6305,Transfer,99500,2026-07-30
14762,5559,Deposit,95000,2026-07-30
14763,5747,Deposit,36000,2026-07-30
14764,5135,Deposit,92500,2026-07-30
14765,6354,Deposit,24000,2026-07-30
14766,5163,Withdrawal,13500,2026-07-30
14767,6111,Withdrawal,57000,2026-07-30
14768,5391,Withdrawal,52500,2026-07-30
14769,6164,Withdrawal,23000,2026-07-30
14770,5128,Transfer,33500,2026-07-30
14771,6430,Withdrawal,62000,2026-07-30
14772,5446,Transfer,82000,2026-07-30
14773,5255,Withdrawal,1000,2026-07-30
14774,5891,Transfer,64500,2026-07-30
14775,5231,Withdrawal,79000,2026-07-30
14776,6080,Deposit,32500,2026-07-30
14777,5725,Deposit,29500,2026-07-30
14778,5160,Transfer,30000,2026-07-30
14779,6397,Transfer,77000,2026-07-30
14780,5722,Deposit,79500,2026-07-30
14781,5017,Transfer,52000,2026-07-30
14782,6496,Withdrawal,48500,2026-07-30
14783,6339,Withdrawal,15000,2026-07-30
14784,6401,Transfer,94500,2026-07-30
14785,5557,Transfer,8500,2026-07-30
14786,5434,Transfer,46000,2026-07-30
14787,6057,Transfer,20500,2026-07-30
14788,5269,Transfer,13000,2026-07-30
14789,5326,Deposit,7000,2026-07-30
14790,5554,Deposit,31000,2026-07-30
14791,5246,Withdrawal,58500,2026-07-30
14792,5946,Transfer,92500,2026-07-30
14793,5647,Deposit,50000,2026-07-30
14794,5918,Withdrawal,85500,2026-07-30
14795,6354,Deposit,15500,2026-07-30
14796,5711,Withdrawal,99500,2026-07-30
14797,6155,Deposit,18000,2026-07-30
14798,5119,Withdrawal,87500,2026-07-30
14799,6022,Transfer,47500,2026-07-30
14800,5961,Withdrawal,9000,2026-07-30
14801,5863,Withdrawal,99000,2026-07-30
14802,6415,Deposit,83000,2026-07-30
14803,5384,Withdrawal,14000,2026-07-30
14804,6041,Withdrawal,36000,2026-07-30
14805,6163,Withdrawal,21000,2026-07-30
14806,5735,Deposit,63000,2026-07-30
14807,5343,Transfer,53000,2026-07-30
14808,5068,Transfer,63000,2026-07-30
14809,6300,Transfer,14500,2026-07-30
14810,5041,Transfer,7500,2026-07-30
14811,5277,Withdrawal,36500,2026-07-30
14812,6438,Withdrawal,67000,2026-07-30
14813,6205,Deposit,2500,2026-07-30
14814,6292,Deposit,78000,2026-07-30
14815,6197,Deposit,5500,2026-07-30
14816,5938,Deposit,88500,2026-07-30
14817,5433,Transfer,66000,2026-07-30
14818,5813,Withdrawal,67500,2026-07-30
14819,5006,Deposit,72000,2026-07-30
14820,5152,Transfer,19500,2026-07-30
14821,6120,Transfer,84000,2026-07-30
14822,6371,Withdrawal,2500,2026-07-30
14823,5752,Withdrawal,76500,2026-07-30
14824,6481,Withdrawal,83000,2026-07-30
14825,5739,Deposit,83000,2026-07-30
14826,5650,Deposit,57500,2026-07-30
14827,6296,Withdrawal,95500,2026-07-30
14828,5900,Withdrawal,63000,2026-07-30
14829,6346,Deposit,43000,2026-07-30
14830,5033,Transfer,58500,2026-07-30
14831,6391,Transfer,77500,2026-07-30
14832,5091,Deposit,34500,2026-07-30
14833,5164,Deposit,81500,2026-07-30
14834,6227,Withdrawal,4000,2026-07-30
14835,5357,Transfer,5000,2026-07-30
14836,6184,Deposit,58000,2026-07-30
14837,6193,Deposit,76000,2026-07-30
14838,5096,Withdrawal,35500,2026-07-30
14839,5716,Transfer,67000,2026-07-30
14840,5529,Transfer,14500,2026-07-30
14841,5683,Withdrawal,29000,2026-07-30
14842,5240,Withdrawal,31000,2026-07-30
14843,6012,Transfer,58000,2026-07-30
14844,5586,Transfer,62000,2026-07-30
14845,6043,Transfer,7500,2026-07-30
14846,5821,Deposit,39500,2026-07-30
14847,5983,Deposit,98500,2026-07-30
14848,6393,Deposit,6500,2026-07-30
14849,5385,Withdrawal,11000,2026-07-30
14850,6162,Deposit,77000,2026-07-30
14851,5881,Withdrawal,65500,2026-07-30
14852,6489,Withdrawal,79000,2026-07-30
14853,6116,Deposit,96500,2026-07-30
14854,6174,Withdrawal,81500,2026-07-30
14855,5930,Withdrawal,51500,2026-07-30
14856,5169,Withdrawal,40000,2026-07-30
14857,5593,Withdrawal,78000,2026-07-30
14858,5523,Deposit,79500,2026-07-30
14859,5466,Transfer,68000,2026-07-30
14860,5799,Transfer,73500,2026-07-30
14861,5656,Withdrawal,52500,2026-07-30
14862,5670,Withdrawal,59500,2026-07-30
14863,6038,Withdrawal,83000,2026-07-30
14864,6036,Transfer,86000,2026-07-30
14865,6196,Withdrawal,18500,2026-07-30
14866,5043,Transfer,99000,2026-07-30
14867,6231,Withdrawal,69500,2026-07-30
14868,5096,Withdrawal,13000,2026-07-30
14869,5624,Deposit,78500,2026-07-30
14870,5505,Transfer,89500,2026-07-30
14871,5638,Transfer,92500,2026-07-30
14872,5296,Transfer,42000,2026-07-30
14873,5014,Withdrawal,44000,2026-07-30
14874,6323,Deposit,19000,2026-07-30
14875,5187,Transfer,73500,2026-07-30
14876,5412,Withdrawal,76500,2026-07-30
14877,6098,Withdrawal,30000,2026-07-30
14878,6021,Deposit,41000,2026-07-30
14879,5519,Withdrawal,85000,2026-07-30
14880,6091,Transfer,85500,2026-07-30
14881,5298,Withdrawal,14500,2026-07-30
14882,6196,Deposit,71500,2026-07-30
14883,5237,Withdrawal,56000,2026-07-30
14884,5141,Withdrawal,76500,2026-07-30
14885,5161,Transfer,99000,2026-07-30
14886,6112,Deposit,11500,2026-07-30
14887,6468,Withdrawal,43500,2026-07-30
14888,5574,Transfer,47500,2026-07-30
14889,5946,Transfer,76500,2026-07-30
14890,6192,Transfer,80500,2026-07-30
14891,5161,Transfer,51500,2026-07-30
14892,5042,Transfer,45000,2026-07-30
14893,5778,Deposit,59500,2026-07-30
14894,5867,Withdrawal,95000,2026-07-30
14895,5195,Transfer,76500,2026-07-30
14896,5722,Withdrawal,21000,2026-07-30
14897,6044,Withdrawal,32000,2026-07-30
14898,5570,Withdrawal,94000,2026-07-30
14899,5254,Deposit,50000,2026-07-30
14900,5554,Withdrawal,67500,2026-07-30
14901,5489,Deposit,77000,2026-07-30
14902,5287,Withdrawal,30500,2026-07-30
14903,5333,Transfer,96500,2026-07-30
14904,5450,Deposit,79500,2026-07-30
14905,5087,Withdrawal,20000,2026-07-30
14906,5001,Deposit,7000,2026-07-30
14907,5245,Deposit,25500,2026-07-30
14908,5173,Withdrawal,2500,2026-07-30
14909,5286,Withdrawal,52500,2026-07-30
14910,6079,Withdrawal,97000,2026-07-30
14911,5445,Withdrawal,6500,2026-07-30
14912,5383,Deposit,33000,2026-07-30
14913,5186,Transfer,74500,2026-07-30
14914,5707,Withdrawal,16000,2026-07-30
14915,5827,Deposit,61000,2026-07-30
14916,5538,Withdrawal,45000,2026-07-30
14917,6319,Withdrawal,39000,2026-07-30
14918,5889,Deposit,38000,2026-07-30
14919,5726,Transfer,95000,2026-07-30
14920,5140,Deposit,38500,2026-07-30
14921,5727,Deposit,65000,2026-07-30
14922,5703,Transfer,100000,2026-07-30
14923,5664,Transfer,21000,2026-07-30
14924,5677,Deposit,35000,2026-07-30
14925,6055,Withdrawal,83500,2026-07-30
14926,5603,Deposit,28500,2026-07-30
14927,5402,Transfer,12500,2026-07-30
14928,5602,Transfer,94500,2026-07-30
14929,5755,Transfer,26000,2026-07-30
14930,5582,Withdrawal,36500,2026-07-30
14931,5512,Transfer,60500,2026-07-30
14932,5135,Deposit,46500,2026-07-30
14933,6184,Deposit,81500,2026-07-30
14934,5446,Deposit,89500,2026-07-30
14935,5337,Transfer,84000,2026-07-30
14936,5551,Transfer,36500,2026-07-30
14937,6388,Withdrawal,31000,2026-07-30
14938,5077,Deposit,70500,2026-07-30
14939,5425,Deposit,47000,2026-07-30
14940,6300,Deposit,71500,2026-07-30
14941,5523,Withdrawal,30000,2026-07-30
14942,5092,Withdrawal,70000,2026-07-30
14943,6223,Transfer,44000,2026-07-30
14944,5547,Transfer,12000,2026-07-30
14945,5514,Withdrawal,25000,2026-07-30
14946,5088,Transfer,73000,2026-07-30
14947,6308,Transfer,87500,2026-07-30
14948,5768,Withdrawal,21500,2026-07-30
14949,6474,Withdrawal,77500,2026-07-30
14950,5364,Deposit,44500,2026-07-30
14951,6190,Deposit,26500,2026-07-30
14952,5317,Deposit,68000,2026-07-30
14953,6447,Deposit,40000,2026-07-30
14954,5566,Deposit,17500,2026-07-30
14955,6370,Deposit,7500,2026-07-30
14956,5122,Transfer,19500,2026-07-30
14957,6016,Withdrawal,23500,2026-07-30
14958,5211,Withdrawal,47000,2026-07-30
